"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSSSCG00000058747",0.164373819077562,0.285131562996062,1.28765709732466,0.221434389317214,0.824754218145778,NA
"ENSSSCG00000042491",23.055805233877,0.943187123597936,0.237675090698779,3.96838861331623,7.23602653462135e-05,0.000677856879721969
"ENSSSCG00000051079",0,NA,NA,NA,NA,NA
"ENSSSCG00000055938",0.11284645555009,-0.249200363052058,1.87655388956179,-0.132796806123298,0.894354080332897,NA
"ENSSSCG00000053816",0,NA,NA,NA,NA,NA
"ENSSSCG00000042416",30.1707821639494,0.981117176874346,0.438103006230534,2.23946689002648,0.0251255533261148,0.0776216746968351
"ENSSSCG00000054054",1.62901469092837,-0.00572961713452663,0.504287531243401,-0.0113618060720227,0.990934785391771,0.995325451672456
"ENSSSCG00000048846",0.203550944761516,0.285132341529326,1.05938854796744,0.269148030792277,0.787815770402126,NA
"ENSSSCG00000042727",0,NA,NA,NA,NA,NA
"ENSSSCG00000020337",0,NA,NA,NA,NA,NA
"ENSSSCG00000034330",0,NA,NA,NA,NA,NA
"ENSSSCG00000019754",0,NA,NA,NA,NA,NA
"ENSSSCG00000008698",68.9737550314578,-0.119090181155736,0.102206895456818,-1.16518734497763,0.243943167028563,0.412876078859046
"ENSSSCG00000008700",1.71532593083,-0.696317977259663,0.502850846703783,-1.38474058823619,0.166131803397233,0.315888018196452
"ENSSSCG00000008702",247.299056442173,-0.0490669187113147,0.107565680765949,-0.456157748102566,0.648276546146067,0.782033635269546
"ENSSSCG00000008701",368.832884811277,0.618024820109218,0.0853138401554011,7.24413317913567,4.35213609552362e-13,4.97859499978785e-11
"ENSSSCG00000008720",0,NA,NA,NA,NA,NA
"ENSSSCG00000032151",38.4380097853907,0.21138440596418,0.366402932633721,0.576917887760176,0.563994926220527,0.71644720979427
"ENSSSCG00000033873",111.90000794605,0.202925557666408,0.0833152040100669,2.43563656930959,0.0148656118295287,0.0517826140969784
"ENSSSCG00000043358",0,NA,NA,NA,NA,NA
"ENSSSCG00000008730",0,NA,NA,NA,NA,NA
"ENSSSCG00000028085",1.93377688236002,0.468957916764789,0.354723552581491,1.32203772022455,0.186155590653387,0.341643634881752
"ENSSSCG00000059110",290.824577002988,-0.0406520607711238,0.0843842358112976,-0.481749468728153,0.629983929755052,0.769519520939251
"ENSSSCG00000038829",217.647295775712,-0.371846965494266,0.125257988784081,-2.96864869940754,0.00299112340526973,0.0143906030882227
"ENSSSCG00000008703",120.141125318397,0.0219896856227041,0.0943577050819475,0.233045998772507,0.815725687099034,0.894403139995375
"ENSSSCG00000063529",0,NA,NA,NA,NA,NA
"ENSSSCG00000059898",3.03730760939203,1.30654897446199,0.398187866322518,3.28123753877456,0.00103352663166119,0.00602273751802346
"ENSSSCG00000061994",6.48680563144961,0.231537508600977,0.227782050355782,1.01648706840301,0.309397502430658,0.486439063940889
"ENSSSCG00000058924",0.0508672804897485,0.0713908659939136,2.8917804365574,0.0246875126103636,0.980304215539607,NA
"ENSSSCG00000061545",0.076080195544113,0.28512335822701,2.68358347913773,0.106247247549245,0.915386184941162,NA
"ENSSSCG00000057151",0.0354050362811199,-0.0354748454934307,2.93830572437454,-0.0120732315902839,0.990367188933463,NA
"ENSSSCG00000034251",0.0727187951148404,0.285120823189793,2.93830572437454,0.0970357920296007,0.922697970627128,NA
"ENSSSCG00000051354",4.49506753064701,0.592719611150584,0.229022308351631,2.5880431273994,0.00965228949584634,0.0366937302349692
"ENSSSCG00000053376",53.5341122312206,-0.0444572188683454,0.129339676827834,-0.343724524126678,0.731053466109754,0.840233290390488
"ENSSSCG00000062149",4.44806513659496,-0.288445502607182,0.265388554636828,-1.08687996361375,0.277089862316754,0.450687516551763
"ENSSSCG00000051296",2.36720631293399,2.16360283743624,0.711891735656986,3.03923016529965,0.00237183570132219,0.0118674778567281
"ENSSSCG00000059620",0,NA,NA,NA,NA,NA
"ENSSSCG00000056806",0.96545503222826,1.39078023843188,0.512414744343911,2.71416904720925,0.00664422516514012,0.0272380998231158
"ENSSSCG00000045377",3.46475124863826,-1.22097122103272,0.291233978186438,-4.1924064926624,2.76010861221547e-05,0.000299970761715209
"ENSSSCG00000061843",435.207632523478,-0.353811613106777,0.0998656476138487,-3.54287606960567,0.000395788652611628,0.00276072928105651
"ENSSSCG00000050735",1.26986910459409,-1.2717077190165,0.518195855327389,-2.45410631123835,0.0141235219897662,0.0496913375924718
"ENSSSCG00000043216",0,NA,NA,NA,NA,NA
"ENSSSCG00000055586",0.118239789478801,-0.783529412745208,1.87287690704253,-0.41835606483209,0.675686804151725,NA
"ENSSSCG00000049918",0.0359277693640149,-0.0354748454934308,2.93830572437454,-0.0120732315902839,0.990367188933463,NA
"ENSSSCG00000062945",0.4070802922143,-0.992171277807875,0.793317358933197,-1.25066124752657,0.211058094640667,0.372947958894937
"ENSSSCG00000058532",0.319508121368951,1.16993975979993,0.939153518052108,1.24573856916013,0.212860388952548,NA
"ENSSSCG00000052014",0.548567622220489,1.93530953633251,0.634796950390106,3.04870641729326,0.00229828961364114,0.0115717957181796
"ENSSSCG00000056321",0.0197597648506991,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000061810",0.0264795151320706,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000047882",0.77931837257041,-0.128064251304579,0.516766828548855,-0.247818250378415,0.804275033551857,0.888036825791066
"ENSSSCG00000042637",0.0564655311634808,0.0713913109745889,2.82876308496043,0.0252376423300177,0.979865412272488,NA
"ENSSSCG00000055341",0.0727958313092993,-0.462933172733381,2.30369014526002,-0.200952881482734,0.840735417557981,NA
"ENSSSCG00000042269",0,NA,NA,NA,NA,NA
"ENSSSCG00000019544",0.020560706116159,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000020173",0.647216637821551,-0.687762337349394,0.592795242023859,-1.16020218887269,0.245966496017072,0.415142339074764
"ENSSSCG00000057032",0.943299092755432,0.781101687024224,0.572427333208186,1.36454295892287,0.172396743342803,0.323831658210719
"ENSSSCG00000038961",0,NA,NA,NA,NA,NA
"ENSSSCG00000055957",179.101368950631,-0.201807377199999,0.0907957736814979,-2.22265166116562,0.0262392977775286,0.0801700078480402
"ENSSSCG00000029711",286.208897941566,-0.0448724950541318,0.0668291147117664,-0.67145128657871,0.501933082301164,0.665223328340749
"ENSSSCG00000022448",3.17817128678833,-0.8251603922712,0.353002212511134,-2.33755019947693,0.0194105939343215,0.0636913096166501
"ENSSSCG00000019781",0,NA,NA,NA,NA,NA
"ENSSSCG00000051936",0,NA,NA,NA,NA,NA
"ENSSSCG00000054979",0,NA,NA,NA,NA,NA
"ENSSSCG00000050898",0,NA,NA,NA,NA,NA
"ENSSSCG00000047976",0.573804236527542,1.67194499306508,1.11728376994718,1.4964371971,0.134539762367143,0.271343089142439
"ENSSSCG00000021515",13.5690514040701,0.675633940047781,0.198226155557529,3.40839955326531,0.000653451377565917,0.00416739188515199
"ENSSSCG00000049250",0.0178919198363854,-0.142340222163369,2.93830572437454,-0.0484429584650072,0.961363223569284,NA
"ENSSSCG00000019000",0,NA,NA,NA,NA,NA
"ENSSSCG00000060299",0,NA,NA,NA,NA,NA
"ENSSSCG00000039778",66.2383646350506,0.176579176388157,0.0928852573342847,1.90104631731456,0.0572959461266705,0.144915672205915
"ENSSSCG00000053364",0,NA,NA,NA,NA,NA
"ENSSSCG00000008978",1.68349281568678,0.442160681626849,0.531221090816917,0.83234775363849,0.405212683340023,0.580212624832553
"ENSSSCG00000008979",630.514223897025,0.562983959702713,0.122124339441331,4.60992429746713,4.02815624105281e-06,5.95566172744728e-05
"ENSSSCG00000008980",3137.29994300796,0.0943139693102415,0.0480201580849225,1.96404953818456,0.0495243473349913,0.129870043135865
"ENSSSCG00000008981",3370.17679095888,-0.544375907718891,0.20463337385152,-2.66024987749009,0.00780826985067803,0.0309593492059266
"ENSSSCG00000008983",13.3953055941721,-0.715435993271794,0.237784176370294,-3.00876199666738,0.002623145203759,0.0129341733581407
"ENSSSCG00000008984",14.1776714077265,-0.315975649134681,0.245698432506632,-1.286030382494,0.19843245845942,0.357778923344964
"ENSSSCG00000052738",0.73642991888541,-1.12769278501769,0.606143163284735,-1.86043966726712,0.0628233469204653,0.155151811251023
"ENSSSCG00000008971",2579.83900095606,0.392099072649881,0.100715240636228,3.89314536879376,9.89528155049402e-05,0.000884741587134166
"ENSSSCG00000008972",0.384397896847757,-0.980052975043595,0.768494851290535,-1.27528892795806,0.202206995208972,0.362430104493546
"ENSSSCG00000008973",116.686787487207,-0.297398932456553,0.138147547808719,-2.15276302166678,0.0313373076951583,0.0920530539617569
"ENSSSCG00000008974",318.78684110705,0.199444644106547,0.0558900380167852,3.56851866958202,0.000359005275908247,0.00255489748254788
"ENSSSCG00000032777",46.206997128078,0.374010293957893,0.139436523079191,2.6822979065928,0.00731183149938672,0.029457749001051
"ENSSSCG00000032474",37.1939569793206,0.772816750211418,0.251418145598697,3.0738304443823,0.00211329503463385,0.0107896080842477
"ENSSSCG00000062048",0,NA,NA,NA,NA,NA
"ENSSSCG00000018461",0.0736195618679187,-0.0354707874526674,2.29889807153176,-0.0154294737517584,0.987689549569504,NA
"ENSSSCG00000008976",1530.01233435386,0.226820768976946,0.248313813390788,0.913444024235508,0.361009060571615,0.5383270304345
"ENSSSCG00000019637",0.22210244177216,0.391997828475308,1.27232220020151,0.308096352019342,0.758009016976938,NA
"ENSSSCG00000063363",0,NA,NA,NA,NA,NA
"ENSSSCG00000054701",0,NA,NA,NA,NA,NA
"ENSSSCG00000041895",0.627932297043674,0.119267740672908,0.615094055533625,0.193901631140683,0.846252906473879,0.91204384193577
"ENSSSCG00000054883",0.0159753028790851,-0.142340222163369,2.93830572437454,-0.0484429584650071,0.961363223569284,NA
"ENSSSCG00000063182",0.0506509380088579,-0.14233951306583,2.89438521044074,-0.0491778055499931,0.960777598466712,NA
"ENSSSCG00000055560",0,NA,NA,NA,NA,NA
"ENSSSCG00000059643",0,NA,NA,NA,NA,NA
"ENSSSCG00000061069",0,NA,NA,NA,NA,NA
"ENSSSCG00000059464",0.671493037939412,-0.266824817549429,0.619975416423231,-0.430379673905133,0.666919478615277,0.79655516033645
"ENSSSCG00000063301",0.035578385540395,0.178255446519855,2.93830572437454,0.0606660651548775,0.951625157964642,NA
"ENSSSCG00000053119",0,NA,NA,NA,NA,NA
"ENSSSCG00000059938",0,NA,NA,NA,NA,NA
"ENSSSCG00000008724",423.659966248638,-0.117793023391961,0.0591503813193034,-1.99141612893575,0.0464351574995503,0.123676028823026
"ENSSSCG00000008723",443.256697629647,-0.641030309128101,0.190837548180265,-3.35903660071437,0.000782147074931948,0.00482520871897155
"ENSSSCG00000008722",37.2376918823062,0.209664730765308,0.211234326814257,0.992569408236713,0.320919839182455,0.498834867660033
"ENSSSCG00000023907",157.67707982268,0.29173813828849,0.0816465245527788,3.57318501781299,0.000352665395245538,0.00251963188701657
"ENSSSCG00000055134",0.0686036522115949,-0.035470938419533,2.32926811774536,-0.0152283621405798,0.987849994567344,NA
"ENSSSCG00000041048",0.997856411604481,1.39975887060544,0.513161757145143,2.72771470421465,0.00637747393124074,0.026394593886605
"ENSSSCG00000008721",2084.06084630423,-0.0883245496546816,0.0658971258629573,-1.34033993892792,0.180134852516192,0.334302365117423
"ENSSSCG00000019061",1.38411500093107,-1.23278696840109,0.415024822810491,-2.97039333708483,0.00297418668133488,0.014333231385085
"ENSSSCG00000009002",32.5223697394502,-0.096369488015859,0.291128649834154,-0.331020282856934,0.740629164913655,0.846173681794684
"ENSSSCG00000009001",0.0491472913116359,-0.142339617154998,2.91291699176734,-0.0488649754034485,0.961026901080597,NA
"ENSSSCG00000009007",277.335981827699,0.0332463794056677,0.110233876198997,0.301598569804899,0.762958098385433,0.861192410682667
"ENSSSCG00000042490",0.0726749081010598,-0.0354743841668413,2.93830572437454,-0.0120730745859989,0.990367314195629,NA
"ENSSSCG00000009009",1.82078557433945,-0.273542833079249,0.389703464034705,-0.701925587848734,0.482725570526855,0.649528377226583
"ENSSSCG00000029200",57.2823186424987,-0.0400436257568227,0.11962763697156,-0.334735574241449,0.737824563618873,0.844054696405356
"ENSSSCG00000055970",0,NA,NA,NA,NA,NA
"ENSSSCG00000049153",0,NA,NA,NA,NA,NA
"ENSSSCG00000052295",0,NA,NA,NA,NA,NA
"ENSSSCG00000009011",61.5061856942008,0.783224619938386,0.163835274649592,4.7805615830506,1.7480619978937e-06,2.98332933809327e-05
"ENSSSCG00000009010",423.359615221586,0.132493285526683,0.0546029171836421,2.42648730801465,0.0152457835780128,0.0527805235840689
"ENSSSCG00000038186",46.7914838960288,-0.00623686504682178,0.259110233271809,-0.0240703154331973,0.980796521312286,0.98999701618627
"ENSSSCG00000009012",26.3550833830138,0.208706964635324,0.13805900983079,1.51172288495421,0.13060437425744,0.265438473934995
"ENSSSCG00000060077",0.0174589358502694,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000050277",0.637987508041278,-0.427441388805055,0.604234671507736,-0.707409569428494,0.479311991799655,0.646621001576779
"ENSSSCG00000046543",0.145788053035013,-0.24919953474047,1.61461423463623,-0.154339983752598,0.877341672517542,NA
"ENSSSCG00000031736",79.7119261096249,-1.5036837574251,0.244011982989368,-6.16233571402362,7.16796823293122e-10,3.52568933796192e-08
"ENSSSCG00000030396",6885.14091335936,-0.532748501710055,0.0941941421996095,-5.65585597224393,1.55071468452821e-08,5.10588112986354e-07
"ENSSSCG00000020711",243.947801587453,-0.0862738889433633,0.0860035622373961,-1.00314320359453,0.315791771961965,0.4932768011007
"ENSSSCG00000028359",152.959724332423,-0.746874683079145,0.141233590943375,-5.28822271026579,1.23510543667383e-07,3.12981971351562e-06
"ENSSSCG00000054078",0.0381343482761091,-0.0354748454934307,2.93830572437454,-0.0120732315902839,0.990367188933463,NA
"ENSSSCG00000008742",11.875273101958,0.391440220033938,0.224066184960191,1.74698480318877,0.0806399742165074,0.186622970253029
"ENSSSCG00000008741",0,NA,NA,NA,NA,NA
"ENSSSCG00000008745",66.2378862901696,0.584241890959458,0.152895593648874,3.82118200411436,0.000132813587725218,0.00112900009030622
"ENSSSCG00000008750",22.2555253778912,-0.0618812088583103,0.117839256103352,-0.525132378670454,0.599491168914609,0.745036562720267
"ENSSSCG00000023934",1.57863009504254,0.348248912151022,0.411778747878337,0.845718517396422,0.397709790522099,0.573753261894816
"ENSSSCG00000059381",0.328681330979458,-0.249345177686396,0.89149056153411,-0.279694691615482,0.779711751331757,NA
"ENSSSCG00000009060",30.7746175998882,0.00339273098378908,0.138619886289307,0.0244750668508577,0.980473671527045,0.98999701618627
"ENSSSCG00000047367",302.036900141114,-1.38242174919239,0.222573539917723,-6.21107859318505,5.26221447031566e-10,2.70113516618588e-08
"ENSSSCG00000046853",1.87504740131056,0.562850955800906,0.398977488542963,1.41073361771963,0.158323174478422,0.304962150474698
"ENSSSCG00000035622",4555.05907301413,0.068671560975898,0.0707198459496299,0.97103663128465,0.331530037555856,0.510216775970993
"ENSSSCG00000030957",498.399567029999,-0.0721615494926915,0.0700246039794236,-1.03051706674265,0.302767344848502,0.479100424987919
"ENSSSCG00000056724",9.2052570471241,0.46192539731287,0.28448485677429,1.62372578474137,0.104434345414208,0.225607073381526
"ENSSSCG00000009166",58.5777781057819,-0.0346616418075639,0.164707914977525,-0.210443085338634,0.833321868225945,0.904874727707485
"ENSSSCG00000052931",0.348151670676294,1.12778593723205,0.715534316757748,1.5761451419162,0.114992357678157,NA
"ENSSSCG00000058307",4.64372865395551,0.223476969125096,0.276151140253475,0.809256007127003,0.418367905395638,0.591978166392089
"ENSSSCG00000009211",2867.5991158965,0.184134049908475,0.0732013863115662,2.51544484587692,0.0118882276584697,0.0433340184804999
"ENSSSCG00000030548",65.6052076594931,0.559597698310024,0.121901806838558,4.59056114772059,4.42055923817135e-06,6.43601275556016e-05
"ENSSSCG00000021712",530.874542366502,0.592341646168405,0.118828292911277,4.98485362076752,6.20087396290372e-07,1.25136386959042e-05
"ENSSSCG00000032218",0.124486687154325,0.0713981471103596,1.64231693820899,0.0434740368617412,0.965323660536153,NA
"ENSSSCG00000048526",0.843237653225043,0.351790581716383,0.526830969502308,0.667748484962294,0.504294155014828,0.66713471767473
"ENSSSCG00000055345",0.959461004701244,-0.236467333402455,0.675644133022635,-0.349987991969335,0.726347709462884,0.837180556193155
"ENSSSCG00000038867",628.393596971785,0.301062703501582,0.207374970404558,1.45177936813808,0.146562962430077,0.288414818135034
"ENSSSCG00000009215",116.276620628822,0.0481164349217372,0.131957571005968,0.364635651860861,0.715383398192248,0.830121739416335
"ENSSSCG00000055653",10.1078841595185,0.0316004532479422,0.19682020642094,0.160554923818941,0.87244395977435,0.927627111253691
"ENSSSCG00000009217",241.899827226755,-0.20505826863464,0.102246711724673,-2.00552433594946,0.0449070217514355,0.12063790505126
"ENSSSCG00000009216",38.7313893976226,-1.28155202493797,0.428770652757841,-2.98889864941797,0.00279984988221061,0.0136408359191955
"ENSSSCG00000041592",0.0688488837884849,-0.462933232807033,2.3277228853996,-0.198878155003215,0.842358057952898,NA
"ENSSSCG00000062847",0,NA,NA,NA,NA,NA
"ENSSSCG00000028730",0.0554778012901016,0.0713912377194108,2.83923353061242,0.0251445458605907,0.979939668943028,NA
"ENSSSCG00000009219",0.384384933332406,0.482469315165871,0.764255800558805,0.631292971297177,0.527848981816474,0.68670449486509
"ENSSSCG00000009220",40.6413907999871,0.712628333186506,0.235508688816506,3.02591100467525,0.00247885251734461,0.0123259186648589
"ENSSSCG00000009221",14.1632957893864,0.550449652046862,0.223770466404738,2.45988517113448,0.0138981475237481,0.0491220012849422
"ENSSSCG00000009222",3604.96640421685,-0.00744448763700728,0.0689794281349891,-0.10792330174786,0.914056532955285,0.952771273326576
"ENSSSCG00000053724",842.229564837975,0.0221685403709477,0.0684482772497917,0.323872875427485,0.746034280357626,0.849597278619308
"ENSSSCG00000009225",167.551697983871,-0.0624509154986224,0.0678363935237596,-0.920610785075846,0.357253669362181,0.534718594913009
"ENSSSCG00000057393",4.45491330843095,0.435261621634046,0.270499807846668,1.60910140786781,0.107594169469646,0.230512328880263
"ENSSSCG00000048301",0.534689594530996,0.555849147491322,0.724070477836557,0.767672712126226,0.442681651886503,0.613927536481878
"ENSSSCG00000053510",0.219549122751381,-0.462930850966334,1.29004051985591,-0.358849853040306,0.719707415755182,NA
"ENSSSCG00000009071",283.649270675488,-0.375123033357511,0.13996671425409,-2.6800874433369,0.00736029302601703,0.0296112753391951
"ENSSSCG00000055531",0.0370854648275446,-0.0354748454934307,2.93830572437454,-0.0120732315902839,0.990367188933463,NA
"ENSSSCG00000063212",0.126835652430061,-0.569797302265366,1.45959180391553,-0.390381270117315,0.69625463565984,NA
"ENSSSCG00000058289",1.68168924037038,-0.658768087427004,0.412108415685243,-1.59853102327848,0.109924846798472,0.233980383631964
"ENSSSCG00000062987",0.0171371067841519,-0.142340222163369,2.93830572437454,-0.0484429584650071,0.961363223569284,NA
"ENSSSCG00000057133",1.00319957082104,0.468096116735764,0.522118834170026,0.89653175886647,0.369968826194457,0.54729038431217
"ENSSSCG00000009072",834.774847728909,-0.00153301656953173,0.0859655249013678,-0.0178329228058646,0.985772140330919,0.99236510496252
"ENSSSCG00000034280",427.637085730579,0.134833338358153,0.0952825167394395,1.41509001831752,0.157042104437826,0.303136234571482
"ENSSSCG00000009074",484.284288799497,0.285875761220038,0.231594833717638,1.23437883579294,0.217061771662233,0.380718568783366
"ENSSSCG00000009075",171.381757410035,-0.18364291685668,0.0673043179597658,-2.72854584109241,0.00636142478047615,0.0263606196648188
"ENSSSCG00000052949",9.60582261149253,0.311931191871975,0.261002591877841,1.19512679789008,0.232037493367609,0.398931516637425
"ENSSSCG00000055606",10.984066918356,0.351611086674894,0.206502125001015,1.7026996050194,0.0886242988377988,0.20015647010592
"ENSSSCG00000009077",16.0146009195454,0.557857442381959,0.189986266411143,2.93630404407611,0.00332148596263446,0.0156453711731716
"ENSSSCG00000009078",0.0478010143282065,-0.142339760836779,2.93830572437454,-0.0484428014607221,0.961363348693678,NA
"ENSSSCG00000009079",26.017536353186,-0.375074260883338,0.166293984703256,-2.25548904581631,0.0241026490902054,0.0750989777644858
"ENSSSCG00000060962",0,NA,NA,NA,NA,NA
"ENSSSCG00000055266",0.0540162567153535,0.0713911234190063,2.85549392885991,0.0250013220821345,0.980053909070213,NA
"ENSSSCG00000058320",0,NA,NA,NA,NA,NA
"ENSSSCG00000008749",38.2032530056728,-0.444601161930031,0.144512450397046,-3.07655956776385,0.00209404457687575,0.0107022410989215
"ENSSSCG00000023893",0,NA,NA,NA,NA,NA
"ENSSSCG00000022004",54.091348572103,-0.0609591457320745,0.181185940682004,-0.336445231360764,0.736535145668301,0.843132266761992
"ENSSSCG00000008692",1391.36855834834,-0.151244714835927,0.0452894247119547,-3.33951503685151,0.000839248073267578,0.00510355625113719
"ENSSSCG00000008695",275.678670124604,-0.21744609836089,0.0545021027127485,-3.98968273769056,6.61617309664666e-05,0.000628614946472565
"ENSSSCG00000008693",570.213486699977,-0.0686092091462118,0.0504948632189289,-1.35873640945902,0.174230130260093,0.325942713547967
"ENSSSCG00000008694",267.052670469829,-0.276047948560232,0.109969310769592,-2.51022714090306,0.0120653525764337,0.043828033610529
"ENSSSCG00000008697",779.937625899306,0.0400903662106791,0.0643314766720392,0.623184299267047,0.533163418089503,0.691894324269799
"ENSSSCG00000058478",0.706641594914261,-0.292474356954401,0.629776825010457,-0.464409526262806,0.642354366233157,0.77794843210317
"ENSSSCG00000057765",0,NA,NA,NA,NA,NA
"ENSSSCG00000009046",0.887043705754128,1.01260993755449,0.921357110722048,1.09904175674177,0.271749852708294,0.44467551915705
"ENSSSCG00000009047",769.864197490784,0.470165435500539,0.112895963717206,4.16459030083894,3.11912159517182e-05,0.00033391280862965
"ENSSSCG00000009049",674.904901627685,0.166597006408183,0.0754782882215682,2.2072176030163,0.027298860543417,0.0827591951768705
"ENSSSCG00000046527",0.0381798044300282,-0.0354748454934307,2.93830572437454,-0.0120732315902839,0.990367188933463,NA
"ENSSSCG00000041826",0.0354068012416264,-0.249205137506717,2.93830572437454,-0.0848125283354453,0.932410433258509,NA
"ENSSSCG00000046330",0,NA,NA,NA,NA,NA
"ENSSSCG00000046020",0.0188056649393171,-0.142340222163369,2.93830572437454,-0.0484429584650072,0.961363223569284,NA
"ENSSSCG00000055824",0.0186874837530287,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000060967",0.0737040929532008,-0.0354728629634693,2.68650928727478,-0.0132040723371008,0.989464980669152,NA
"ENSSSCG00000009048",646.821570388529,0.0889277236124755,0.123202316954277,0.72180236387501,0.470415995908795,0.638458157430385
"ENSSSCG00000053157",0.0349526886593303,0.178255446519855,2.93830572437454,0.0606660651548775,0.951625157964642,NA
"ENSSSCG00000056484",0.0329657321352869,-0.0354748454934308,2.93830572437454,-0.0120732315902839,0.990367188933463,NA
"ENSSSCG00000051886",4.71969541189606,0.616018386570083,0.246108150146444,2.50303935974297,0.0123131849728478,0.0445826822158511
"ENSSSCG00000056757",8.41059624232391,0.713279886360157,0.245513167663357,2.90526122549237,0.00366946706509305,0.0169494834278029
"ENSSSCG00000054366",0,NA,NA,NA,NA,NA
"ENSSSCG00000040293",0.146317060623571,-0.24919888567762,1.29605854445419,-0.192274405152404,0.84752726606011,NA
"ENSSSCG00000052923",0.520181197314477,0.811604234178907,0.651279703239348,1.24616847437765,0.212702550300384,0.374799080579473
"ENSSSCG00000009203",4.15417753421574,0.153963803212008,0.237938597690376,0.647073676597681,0.517584260924634,0.67803933944442
"ENSSSCG00000057444",0.0364235069443671,-0.0354748454934308,2.93830572437454,-0.0120732315902839,0.990367188933463,NA
"ENSSSCG00000039821",49.6943965617453,-0.109958710921002,0.129707735331325,-0.847742123013124,0.39658160189634,0.572687519899216
"ENSSSCG00000061671",0,NA,NA,NA,NA,NA
"ENSSSCG00000052305",0,NA,NA,NA,NA,NA
"ENSSSCG00000058585",0.26332723228516,1.04293351360173,0.913549059030034,1.14162835952026,0.253608530756441,NA
"ENSSSCG00000051509",0.147285116734734,0.178264279371746,1.61215194770346,0.110575358374678,0.911953088801885,NA
"ENSSSCG00000054396",0.435792705767605,0.0719140552829714,0.741064986172529,0.097041496528388,0.922693440474994,0.958060165190296
"ENSSSCG00000048515",0.275893606778069,0.498357856203895,0.857220808448011,0.581364627751124,0.560994731951293,NA
"ENSSSCG00000061486",0.190724323731267,0.391998149434912,1.1564715271206,0.338960484752198,0.734639498385628,NA
"ENSSSCG00000057420",0.104643035072157,-0.462932623527571,2.18191051909849,-0.212168473214403,0.831975601540537,NA
"ENSSSCG00000045370",0.0523970939556686,-0.142339398119489,2.87378159222235,-0.0495303465318029,0.96049665383613,NA
"ENSSSCG00000032541",555.652333469791,-0.0477085097452193,0.0674377078951691,-0.707445600306901,0.479289607539107,0.646621001576779
"ENSSSCG00000042022",0,NA,NA,NA,NA,NA
"ENSSSCG00000026196",908.276824288414,0.71484012321323,0.169358338690075,4.22087349664774,2.43357483161832e-05,0.000270053960943277
"ENSSSCG00000034052",0,NA,NA,NA,NA,NA
"ENSSSCG00000061875",0.401397507768003,0.823743367560826,0.736053806747796,1.11913471543674,0.263082671656371,0.435044771509078
"ENSSSCG00000061629",0.453749743039741,0.887422319268132,0.748135341960857,1.18617884959452,0.235551676953771,0.402964006540474
"ENSSSCG00000009209",21.8624185658844,0.0407699116378884,0.138370655732921,0.294642758046773,0.768266795176672,0.86412951543997
"ENSSSCG00000062497",0.0807760749893034,-0.249201830919453,2.25996316367234,-0.110268094155354,0.912196760103203,NA
"ENSSSCG00000008737",58.1001086846155,-0.716086680944471,0.191014477628141,-3.74886076613795,0.000177639666621732,0.00143105371674063
"ENSSSCG00000008740",1199.27178846547,0.00541595470363269,0.059999082229557,0.0902672924714282,0.928074810841715,0.96065820259774
"ENSSSCG00000060364",13.4494058247577,0.37399185925468,0.177307663771777,2.10928197517771,0.0349202496938813,0.0999954911488785
"ENSSSCG00000008738",63.87641603233,-0.0399898294983424,0.116712093544469,-0.342636553624203,0.731871899062006,0.840919677858136
"ENSSSCG00000061148",0,NA,NA,NA,NA,NA
"ENSSSCG00000053488",0,NA,NA,NA,NA,NA
"ENSSSCG00000060300",0,NA,NA,NA,NA,NA
"ENSSSCG00000054964",0,NA,NA,NA,NA,NA
"ENSSSCG00000026129",6.10283715005734,-0.242608969267917,0.213717159947942,-1.1351871292273,0.256296921085794,0.427246903423809
"ENSSSCG00000048043",0,NA,NA,NA,NA,NA
"ENSSSCG00000056620",0.0184965510968681,0.0713900698499175,2.93830572437454,0.0242963382801543,0.980616233899444,NA
"ENSSSCG00000062756",0.0596646380560344,-0.142339760836779,2.93830572437454,-0.0484428014607221,0.961363348693678,NA
"ENSSSCG00000058281",0.0603902185801897,-0.142338936265834,2.78946258250981,-0.051027368912676,0.959303711712955,NA
"ENSSSCG00000009196",0,NA,NA,NA,NA,NA
"ENSSSCG00000009197",3.83462434994902,-0.551800029389954,0.308095522954056,-1.79100307625126,0.0732928013478991,0.173885824861767
"ENSSSCG00000056314",0,NA,NA,NA,NA,NA
"ENSSSCG00000048161",0.108003810327078,-0.249199803944691,1.66715095800667,-0.149476448277154,0.881177692127113,NA
"ENSSSCG00000061887",0,NA,NA,NA,NA,NA
"ENSSSCG00000061497",0,NA,NA,NA,NA,NA
"ENSSSCG00000056415",0,NA,NA,NA,NA,NA
"ENSSSCG00000061180",1.49640628232984,-0.458622244496103,0.43179939628096,-1.06211877192549,0.288181769120355,0.463270764957873
